前项,后项,支持度,置信度,提升度
Chanel香奈儿香水女士淡香氛 粉色邂逅香水100ml,阿玛尼ARMANI 挚爱女士香水EDP 1.5ml*3,0.02888814242526033,0.18454935622317598,1.165224673332757
"安娜苏香水, 古驰GUCCI女士香水 罪爱淡香氛 古驰罪爱75ml",祖玛珑香水,0.020490426603963722,0.32972972972972975,1.1651102734782262
祖玛珑香水,"安娜苏香水, 古驰GUCCI女士香水 罪爱淡香氛 古驰罪爱75ml",0.020490426603963722,0.07240356083086054,1.165110273478226
卡文克莱香水,"安娜苏香水, 范思哲香水",0.039301310043668124,0.0835415922884684,1.1648867458677772
"安娜苏香水, 范思哲香水",卡文克莱香水,0.039301310043668124,0.5480093676814988,1.164886745867777
Chanel香奈儿COCO可可小姐女士淡香水100ml,兰蔻香水,0.05290560967416862,0.32984293193717273,1.164818989771012
兰蔻香水,Chanel香奈儿COCO可可小姐女士淡香水100ml,0.05290560967416862,0.18683274021352309,1.164818989771012
古驰香水,阿玛尼Gio寄情水男士淡香水 50ML,0.029559959690964057,0.18487394957983191,1.1648036992574806
阿玛尼Gio寄情水男士淡香水 50ML,古驰香水,0.029559959690964057,0.1862433862433862,1.1648036992574806
"安娜苏香水, 阿玛尼ARMANI 挚爱女士香水EDP 1.5ml*3",菲拉格慕香水,0.02267383271750084,0.32296650717703357,1.1647138605282
菲拉格慕香水,"安娜苏香水, 阿玛尼ARMANI 挚爱女士香水EDP 1.5ml*3",0.02267383271750084,0.0817686250757117,1.1647138605281997
"菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml, 菲拉格慕香水",卡文克莱香水,0.027880416526704737,0.5478547854785479,1.1645581552085948
卡文克莱香水,"菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml, 菲拉格慕香水",0.027880416526704737,0.05926454837558016,1.1645581552085948
"迪奥香水, 意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml",安娜苏香水,0.023009741350352705,0.4433656957928803,1.1644461194313231
安娜苏香水,"迪奥香水, 意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml",0.023009741350352705,0.06043228936921041,1.164446119431323
"迪奥香水, 阿玛尼ARMANI 挚爱女士香水EDP 1.5ml*3",卡文克莱香水,0.02603291904601948,0.547703180212014,1.1642358925320713
卡文克莱香水,"迪奥香水, 阿玛尼ARMANI 挚爱女士香水EDP 1.5ml*3",0.02603291904601948,0.05533737950731881,1.1642358925320713
阿玛尼ARMANI 挚爱女士香水EDP 1.5ml*3,安娜苏香水,0.07020490426603963,0.44326617179215266,1.1641847317381901
安娜苏香水,阿玛尼ARMANI 挚爱女士香水EDP 1.5ml*3,0.07020490426603963,0.184384649316277,1.16418473173819
迪奥（Dior/CD）香水女士 迪奥粉红魅惑香水女士100ml,VERSACE范思哲晶钻 黑钻 幻影金钻 香恋明亮水晶5/30/50/90ml等 -晶钻30ml正装,0.028552233792408465,0.18259935553168635,1.164022015884005
VERSACE范思哲晶钻 黑钻 幻影金钻 香恋明亮水晶5/30/50/90ml等 -晶钻30ml正装,迪奥（Dior/CD）香水女士 迪奥粉红魅惑香水女士100ml,0.028552233792408465,0.18201284796573877,1.164022015884005
迪奥香水,博柏利香水,0.09422237151494793,0.33274021352313166,1.1640042487172302
博柏利香水,迪奥香水,0.09422237151494793,0.3296122209165687,1.1640042487172302
祖玛珑香水,LANVIN浪凡我愿意女士香水/Marry me嫁给我 -30ml,0.05072220356063151,0.17922848664688426,1.1637147322743173
LANVIN浪凡我愿意女士香水/Marry me嫁给我 -30ml,祖玛珑香水,0.05072220356063151,0.3293347873500545,1.1637147322743173
意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml,博柏利香水,0.053409472623446426,0.33263598326359833,1.163639626528475
博柏利香水,意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml,0.053409472623446426,0.1868390129259694,1.1636396265284747
浪凡香水,博柏利香水,0.0517299294591871,0.3326133909287257,1.1635605931783977
博柏利香水,浪凡香水,0.0517299294591871,0.18096357226792006,1.1635605931783974
专柜正品chanel香奈儿coco可可小姐香水女士香氛 摩登coco浓香EDP100ml,兰蔻香水,0.05256970104131676,0.3294736842105263,1.1635150152962477
兰蔻香水,专柜正品chanel香奈儿coco可可小姐香水女士香氛 摩登coco浓香EDP100ml,0.05256970104131676,0.18564650059311977,1.1635150152962475
"安娜苏香水, 菲拉格慕香水",LANVIN浪凡我愿意女士香水/Marry me嫁给我 -30ml,0.020826335236815586,0.1791907514450867,1.1634697209422533
LANVIN浪凡我愿意女士香水/Marry me嫁给我 -30ml,"安娜苏香水, 菲拉格慕香水",0.020826335236815586,0.13522355507088332,1.1634697209422533
Chanel香奈儿香水女士淡香氛 粉色邂逅香水100ml,兰蔻香水,0.05156197514276117,0.3293991416309013,1.163251772995484
兰蔻香水,Chanel香奈儿香水女士淡香氛 粉色邂逅香水100ml,0.05156197514276117,0.18208778173190984,1.163251772995484
Chanel/香奈儿香水小样 香奈儿邂逅绿粉黄色 coco小姐香水女士正品淡香 持久 邂逅白可可五号之水5件套,菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml,0.03140745717164931,0.18793969849246234,1.1631943501290238
菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml,Chanel/香奈儿香水小样 香奈儿邂逅绿粉黄色 coco小姐香水女士正品淡香 持久 邂逅白可可五号之水5件套,0.03140745717164931,0.19438669438669443,1.1631943501290238
"阿玛尼Gio寄情水男士淡香水 50ML, 兰蔻香水",卡文克莱香水,0.029224051058112193,0.5471698113207547,1.163102126598991
卡文克莱香水,"阿玛尼Gio寄情水男士淡香水 50ML, 兰蔻香水",0.029224051058112193,0.06212067118886112,1.1631021265989907
Chanel香奈儿香水女士淡香氛 5号之水EDT淡香100ml(新版),雅芳香氛喷雾香水50ml 送小黑裙身体乳香氛香水 小黑裙50ML送小黑裙身体乳,0.028552233792408465,0.1793248945147679,1.1630723550554773
雅芳香氛喷雾香水50ml 送小黑裙身体乳香氛香水 小黑裙50ML送小黑裙身体乳,Chanel香奈儿香水女士淡香氛 5号之水EDT淡香100ml(新版),0.028552233792408465,0.18518518518518517,1.1630723550554773
范思哲香水,菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml,0.029224051058112193,0.1879049676025918,1.1629793940809061
菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml,范思哲香水,0.029224051058112193,0.18087318087318088,1.1629793940809061
浪凡香水,菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml,0.029224051058112193,0.1879049676025918,1.1629793940809061
菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml,浪凡香水,0.029224051058112193,0.18087318087318088,1.1629793940809061
Dior克丽丝汀迪奥女士香水 持久淡香氛 真我EDP浓香50ml(京东发货),迪奥（Dior/CD）香水女士 迪奥粉红魅惑香水女士100ml,0.028552233792408465,0.18181818181818182,1.1627770725515088
迪奥（Dior/CD）香水女士 迪奥粉红魅惑香水女士100ml,Dior克丽丝汀迪奥女士香水 持久淡香氛 真我EDP浓香50ml(京东发货),0.028552233792408465,0.18259935553168635,1.1627770725515085
VERSACE范思哲晶钻 黑钻 幻影金钻 香恋明亮水晶5/30/50/90ml等 -晶钻30ml正装,Chanel香奈儿香水女士淡香氛 粉色邂逅香水100ml,0.028552233792408465,0.18201284796573877,1.1627730652231851
Chanel香奈儿香水女士淡香氛 粉色邂逅香水100ml,VERSACE范思哲晶钻 黑钻 幻影金钻 香恋明亮水晶5/30/50/90ml等 -晶钻30ml正装,0.028552233792408465,0.18240343347639484,1.1627730652231851
祖玛珑香水,香奈儿可可小姐淡香水（瓶装）,0.051394020826335235,0.18160237388724038,1.162645735617881
香奈儿可可小姐淡香水（瓶装）,祖玛珑香水,0.051394020826335235,0.32903225806451614,1.1626457356178808
兰蔻香水,【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色,0.05021834061135371,0.17734282325029654,1.1616052471202043
【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色,兰蔻香水,0.05021834061135371,0.32893289328932895,1.1616052471202043
"香奈儿可可小姐淡香水（瓶装）, 菲拉格慕香水",卡文克莱香水,0.026704736311723213,0.5463917525773196,1.161448230933724
卡文克莱香水,"香奈儿可可小姐淡香水（瓶装）, 菲拉格慕香水",0.026704736311723213,0.0567654409139593,1.161448230933724
普拉达香水,安娜苏香水,0.066845817937521,0.44222222222222224,1.1614429250600402
安娜苏香水,普拉达香水,0.066845817937521,0.17556241729157476,1.16144292506004
迪奥Dior香水 真我女士浓香100ML,安娜苏香水,0.07003694994961371,0.4422057264050902,1.1613996008010177
安娜苏香水,迪奥Dior香水 真我女士浓香100ML,0.07003694994961371,0.1839435377150419,1.1613996008010175
普拉达香水,美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升,0.027712462210278805,0.18333333333333332,1.161241134751773
美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升,普拉达香水,0.027712462210278805,0.17553191489361702,1.161241134751773
古驰香水,博柏利香水,0.053073563990594555,0.3319327731092437,1.1611796304890933
博柏利香水,古驰香水,0.053073563990594555,0.18566392479435956,1.1611796304890933
"卡文克莱香水, 意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml",安娜苏香水,0.038461538461538464,0.44208494208494215,1.1610823754626138
安娜苏香水,"卡文克莱香水, 意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml",0.038461538461538464,0.10101455668284076,1.1610823754626138
Dior迪奥女士香水Q版5ml小样  香水身体乳  礼盒包装 送手提袋 四件装 白色礼盒,Chanel/香奈儿香水小样 香奈儿邂逅绿粉黄色 coco小姐香水女士正品淡香 持久 邂逅白可可五号之水5件套,0.031575411488075245,0.19401444788441694,1.1609668569887623
Chanel/香奈儿香水小样 香奈儿邂逅绿粉黄色 coco小姐香水女士正品淡香 持久 邂逅白可可五号之水5件套,Dior迪奥女士香水Q版5ml小样  香水身体乳  礼盒包装 送手提袋 四件装 白色礼盒,0.031575411488075245,0.18894472361809048,1.1609668569887623
"雅芳香氛喷雾香水50ml 送小黑裙身体乳香氛香水 小黑裙50ML送小黑裙身体乳, 菲拉格慕香水",安娜苏香水,0.020490426603963722,0.4420289855072464,1.1609354123114888
安娜苏香水,"雅芳香氛喷雾香水50ml 送小黑裙身体乳香氛香水 小黑裙50ML送小黑裙身体乳, 菲拉格慕香水",0.020490426603963722,0.05381561535068373,1.1609354123114888
马克.雅可布香水,专柜正品chanel香奈儿coco可可小姐香水女士香氛 摩登coco浓香EDP100ml,0.02989586832381592,0.18522372528616024,1.1608653266882085
专柜正品chanel香奈儿coco可可小姐香水女士香氛 摩登coco浓香EDP100ml,马克.雅可布香水,0.02989586832381592,0.1873684210526316,1.1608653266882085
"卡文克莱香水, 菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml",安娜苏香水,0.03644608666442727,0.4419551934826883,1.1607416065266547
安娜苏香水,"卡文克莱香水, 菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml",0.03644608666442727,0.0957212174680194,1.1607416065266547
"祖玛珑香水, 意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml",安娜苏香水,0.023009741350352705,0.4419354838709678,1.160689841626706
安娜苏香水,"祖玛珑香水, 意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml",0.023009741350352705,0.06043228936921041,1.1606898416267057
安娜苏香水,博柏利香水,0.12630164595230098,0.33171592412880463,1.1604210412825515
博柏利香水,安娜苏香水,0.12630164595230098,0.44183313748531133,1.1604210412825513
Dior克丽丝汀迪奥女士香水 持久淡香氛 真我EDP浓香50ml(京东发货),CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml,0.02720859926100101,0.1732620320855615,1.1604073554976753
CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml,Dior克丽丝汀迪奥女士香水 持久淡香氛 真我EDP浓香50ml(京东发货),0.02720859926100101,0.18222722159730034,1.160407355497675
迪奥香水,兰蔻香水,0.09304669129996641,0.32858837485172004,1.1603886025309258
兰蔻香水,迪奥香水,0.09304669129996641,0.32858837485172004,1.1603886025309258
Chanel/香奈儿香水小样 香奈儿邂逅绿粉黄色 coco小姐香水女士正品淡香 持久 邂逅白可可五号之水5件套,万宝龙传奇女士香水 30ml,0.02989586832381592,0.17889447236180905,1.1602807063640643
万宝龙传奇女士香水 30ml,Chanel/香奈儿香水小样 香奈儿邂逅绿粉黄色 coco小姐香水女士正品淡香 持久 邂逅白可可五号之水5件套,0.02989586832381592,0.19389978213507625,1.1602807063640643
Dior迪奥女士香水女人生日礼物 迪奥小甜心小姐 真我女士香水发香雾迪奥真我发香喷雾 迪奥 迪奥真我发香雾30ml送礼盒无货预定中,迪奥香水,0.05357742693987236,0.32852729145211124,1.1601728904542528
迪奥香水,Dior迪奥女士香水女人生日礼物 迪奥小甜心小姐 真我女士香水发香雾迪奥真我发香喷雾 迪奥 迪奥真我发香雾30ml送礼盒无货预定中,0.05357742693987236,0.18920521945432975,1.1601728904542528
"古驰GUCCI女士香水 罪爱淡香氛 古驰罪爱75ml, 菲拉格慕香水",卡文克莱香水,0.02502519314746389,0.5457875457875457,1.160163887047143
卡文克莱香水,"古驰GUCCI女士香水 罪爱淡香氛 古驰罪爱75ml, 菲拉格慕香水",0.02502519314746389,0.053195287397358085,1.160163887047143
Dior迪奥女士香水女人生日礼物 迪奥小甜心小姐 真我女士香水发香雾迪奥真我发香喷雾 迪奥 迪奥真我发香雾30ml送礼盒无货预定中,博柏利香水,0.054081289889150154,0.33161688980432547,1.1600745957079635
博柏利香水,Dior迪奥女士香水女人生日礼物 迪奥小甜心小姐 真我女士香水发香雾迪奥真我发香喷雾 迪奥 迪奥真我发香雾30ml送礼盒无货预定中,0.054081289889150154,0.18918918918918917,1.1600745957079632
"卡文克莱香水, Dior迪奥女士香水女人生日礼物 迪奥小甜心小姐 真我女士香水发香雾迪奥真我发香喷雾 迪奥 迪奥真我发香雾30ml送礼盒无货预定中",兰蔻香水,0.026536781995297277,0.32848232848232856,1.1600141066333238
兰蔻香水,"卡文克莱香水, Dior迪奥女士香水女人生日礼物 迪奥小甜心小姐 真我女士香水发香雾迪奥真我发香喷雾 迪奥 迪奥真我发香雾30ml送礼盒无货预定中",0.026536781995297277,0.0937129300118624,1.1600141066333238
CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml,兰蔻香水,0.04904266039637219,0.328458942632171,1.159931521015389
兰蔻香水,CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml,0.04904266039637219,0.17319098457888493,1.159931521015389
菲拉格慕香水,"卡文克莱香水, 雅芳香氛喷雾香水50ml 送小黑裙身体乳香氛香水 小黑裙50ML送小黑裙身体乳",0.02603291904601948,0.0938824954572986,1.1597020289476263
"卡文克莱香水, 雅芳香氛喷雾香水50ml 送小黑裙身体乳香氛香水 小黑裙50ML送小黑裙身体乳",菲拉格慕香水,0.02603291904601948,0.32157676348547715,1.1597020289476263
"卡文克莱香水, 阿玛尼ARMANI 挚爱女士香水EDP 1.5ml*3",迪奥香水,0.02603291904601948,0.3283898305084746,1.159687456018658
迪奥香水,"卡文克莱香水, 阿玛尼ARMANI 挚爱女士香水EDP 1.5ml*3",0.02603291904601948,0.09193357058125741,1.159687456018658
Chanel香奈儿香水女士淡香氛 粉色邂逅香水100ml,迪奥（Dior/CD）香水女士 迪奥粉红魅惑香水女士100ml,0.028384279475982533,0.1813304721030043,1.1596580353397288
迪奥（Dior/CD）香水女士 迪奥粉红魅惑香水女士100ml,Chanel香奈儿香水女士淡香氛 粉色邂逅香水100ml,0.028384279475982533,0.18152524167561762,1.1596580353397288
祖玛珑香水,宝格丽女士香水,0.05324151830702049,0.1881305637982196,1.1595542203463765
宝格丽女士香水,祖玛珑香水,0.05324151830702049,0.3281573498964803,1.1595542203463762
"卡文克莱香水, 万宝龙传奇女士香水 30ml",兰蔻香水,0.025697010413167617,0.3283261802575107,1.1594626792723717
兰蔻香水,"卡文克莱香水, 万宝龙传奇女士香水 30ml",0.025697010413167617,0.09074733096085409,1.1594626792723717
迪奥（Dior/CD）香水女士 迪奥粉红魅惑香水女士100ml,安娜苏香水,0.06902922405105812,0.44146079484425355,1.1594431285852165
安娜苏香水,迪奥（Dior/CD）香水女士 迪奥粉红魅惑香水女士100ml,0.06902922405105812,0.18129686810763126,1.1594431285852165
