客户ID,Recency,Frequency,Monetary,平均订单金额,产品多样性,活动参与次数,R_Score,F_Score,M_Score,RFM_Score,RFM_Total
C999993895709,164,3,1486.3600000000001,495.4533333333334,2,1.0,1,1,1,111,3
C999993895710,174,3,1633.9,544.6333333333333,3,0.0,1,1,1,111,3
C999993895721,14,12,5401.66,450.1383333333333,11,2.0,4,3,3,433,10
C999993895732,25,15,8243.27,549.5513333333333,14,4.0,3,3,4,334,10
C999993895743,201,6,2235.54,372.59,6,1.0,1,1,1,111,3
C999993895754,3,9,2488.0299999999997,276.44777777777773,8,1.0,4,2,2,422,8
C999993895765,414,3,1253.18,417.7266666666667,3,1.0,1,1,1,111,3
C999993895776,4,15,7923.21,528.214,13,1.0,4,3,4,434,11
C999993895787,27,20,10997.59,549.8795,19,0.0,3,4,4,344,11
C999993895798,25,6,2042.38,340.3966666666667,6,1.0,3,1,1,311,5
C999993895801,147,6,3780.2799999999997,630.0466666666666,5,2.0,1,1,3,113,5
C999993895812,88,9,6081.21,675.69,7,0.0,2,2,4,224,8
C999993895823,37,20,8025.43,401.2715,17,4.0,3,4,4,344,11
C999993895834,44,3,2859.29,953.0966666666667,3,0.0,3,1,2,312,6
C999993895845,94,6,1792.76,298.79333333333335,6,0.0,2,1,1,211,4
C999993895856,78,15,10522.39,701.4926666666667,12,1.0,2,3,4,234,9
C999993895867,159,12,5588.889999999999,465.7408333333333,11,1.0,1,3,3,133,7
C999993895878,4,9,3369.0699999999997,374.3411111111111,7,0.0,4,2,2,422,8
C999993895889,30,18,9113.14,506.2855555555555,14,2.0,3,4,4,344,11
C999993895890,58,6,2331.59,388.59833333333336,6,2.0,2,1,1,211,4
C999993895903,47,3,922.51,307.50333333333333,3,0.0,3,1,1,311,5
C999993895914,86,6,2379.78,396.63000000000005,6,1.0,2,1,2,212,5
C999993895925,55,6,1550.0700000000002,258.345,5,1.0,2,1,1,211,4
C999993895936,176,6,3926.4300000000003,654.4050000000001,5,1.0,1,1,3,113,5
C999993895947,70,6,1349.18,224.86333333333334,6,0.0,2,1,1,211,4
C999993895958,89,6,2530.02,421.67,6,1.0,2,1,2,212,5
C999993895969,217,6,1778.76,296.46,4,0.0,1,1,1,111,3
C999993895970,158,6,2735.94,455.99,6,2.0,1,1,2,112,4
C999993895981,68,6,2577.38,429.56333333333333,6,1.0,2,1,2,212,5
C999993895992,127,6,4117.3,686.2166666666667,6,1.0,1,1,3,113,5
C999993896009,238,6,2812.67,468.77833333333336,6,1.0,1,1,2,112,4
C999993896010,138,6,1984.35,330.72499999999997,6,1.0,1,1,1,111,3
C999993896021,87,6,4934.15,822.3583333333332,4,1.0,2,1,3,213,6
C999993896032,129,6,2496.8399999999997,416.13999999999993,6,0.0,1,1,2,112,4
C999993896043,254,6,2171.3,361.8833333333334,5,0.0,1,1,1,111,3
C999993896054,3,6,4004.96,667.4933333333333,6,1.0,4,1,3,413,8
C999993896065,80,6,2320.43,386.7383333333333,6,0.0,2,1,1,211,4
C999993896076,130,6,2880.54,480.09,5,3.0,1,1,2,112,4
C999993896087,17,6,2838.91,473.15166666666664,5,1.0,4,1,2,412,7
C999993896098,81,6,2953.28,492.21333333333337,6,1.0,2,1,2,212,5
C999993896101,51,6,1435.6299999999999,239.27166666666665,6,1.0,3,1,1,311,5
C999993896112,17,6,3817.95,636.3249999999999,5,1.0,4,1,3,413,8
C999993896123,39,6,3280.5099999999998,546.7516666666667,5,0.0,3,1,2,312,6
C999993896134,51,6,2881.26,480.21000000000004,6,0.0,3,1,2,312,6
C999993896145,123,6,4459.55,743.2583333333333,6,0.0,1,1,3,113,5
C999993896156,2,6,1994.94,332.49,6,1.0,4,1,1,411,6
C999993896167,33,6,2541.31,423.5516666666667,6,0.0,3,1,2,312,6
C999993896178,10,6,3285.5,547.5833333333334,6,0.0,4,1,2,412,7
C999993896189,34,6,2263.7400000000002,377.29,6,1.0,3,1,1,311,5
C999993896190,1,6,3020.49,503.41499999999996,6,1.0,4,1,2,412,7
C999993896203,1,6,4435.09,739.1816666666667,5,1.0,4,1,3,413,8
C999993896214,59,6,4893.06,815.5100000000001,6,0.0,2,1,3,213,6
C999993896225,93,6,2833.61,472.2683333333334,6,1.0,2,1,2,212,5
C999993896236,81,6,2569.14,428.19,5,0.0,2,1,2,212,5
C999993896247,85,6,4539.36,756.56,6,0.0,2,1,3,213,6
C999993896258,157,6,2695.0699999999997,449.1783333333333,6,0.0,1,1,2,112,4
C999993896269,71,6,4954.5,825.75,6,0.0,2,1,3,213,6
C999993896270,13,6,3341.4,556.9,5,0.0,4,1,2,412,7
C999993896281,97,6,2214.04,369.00666666666666,6,3.0,2,1,1,211,4
C999993896292,33,6,3261.51,543.585,6,2.0,3,1,2,312,6
C999993896305,111,6,2668.55,444.7583333333334,6,0.0,2,1,2,212,5
C999993896316,126,6,3675.3,612.5500000000001,6,0.0,1,1,3,113,5
C999993896327,167,6,3634.49,605.7483333333333,6,0.0,1,1,2,112,4
C999993896338,46,6,1383.47,230.57833333333335,6,0.0,3,1,1,311,5
C999993896349,25,6,1823.89,303.9816666666667,5,1.0,3,1,1,311,5
C999993896350,23,6,2552.05,425.3416666666667,5,0.0,3,1,2,312,6
C999993896361,11,6,1207.51,201.25166666666667,4,1.0,4,1,1,411,6
C999993896372,7,6,2241.78,373.63000000000005,6,1.0,4,1,1,411,6
C999993896383,138,6,3046.91,507.8183333333333,5,0.0,1,1,2,112,4
C999993896394,7,6,2113.9700000000003,352.3283333333334,6,1.0,4,1,1,411,6
C999993896407,140,6,1105.01,184.16833333333332,6,2.0,1,1,1,111,3
C999993896418,72,6,3135.83,522.6383333333333,6,0.0,2,1,2,212,5
C999993896429,131,6,2631.41,438.5683333333333,6,0.0,1,1,2,112,4
C999993896430,48,6,2058.71,343.11833333333334,5,1.0,3,1,1,311,5
C999993896441,95,6,2347.8,391.3,5,1.0,2,1,1,211,4
C999993896452,147,6,2555.65,425.94166666666666,6,0.0,1,1,2,112,4
C999993896463,18,6,2723.81,453.9683333333333,6,0.0,4,1,2,412,7
C999993896474,230,6,5694.8,949.1333333333333,6,2.0,1,1,3,113,5
C999993896485,177,6,2117.24,352.8733333333333,5,1.0,1,1,1,111,3
C999993896496,2,6,2599.76,433.29333333333335,6,0.0,4,1,2,412,7
C999993896509,83,6,2456.61,409.435,6,1.0,2,1,2,212,5
C999993896510,52,6,1930.8,321.8,5,0.0,3,1,1,311,5
C999993896521,0,6,2421.87,403.645,6,1.0,4,1,2,412,7
C999993896532,93,6,3551.89,591.9816666666667,6,1.0,2,1,2,212,5
C999993896543,167,6,2122.68,353.78,5,0.0,1,1,1,111,3
C999993896554,11,6,2685.3199999999997,447.5533333333333,6,1.0,4,1,2,412,7
C999993896565,9,6,3955.4700000000003,659.245,5,1.0,4,1,3,413,8
C999993896576,62,6,5057.09,842.8483333333334,6,0.0,2,1,3,213,6
C999993896587,58,6,2389.96,398.32666666666665,6,1.0,2,1,2,212,5
C999993896598,126,6,2580.93,430.155,6,0.0,1,1,2,112,4
C999993896600,14,6,3068.24,511.3733333333333,6,0.0,4,1,2,412,7
C999993896611,93,6,1494.14,249.02333333333334,6,0.0,2,1,1,211,4
C999993896622,0,6,2515.0099999999998,419.1683333333333,6,0.0,4,1,2,412,7
C999993896633,27,12,5739.84,478.32,10,1.0,3,3,3,333,9
C999993896644,77,15,9518.5,634.5666666666667,14,1.0,2,3,4,234,9
C999993896655,149,6,3059.65,509.94166666666666,6,1.0,1,1,2,112,4
C999993896666,160,9,6521.74,724.6377777777777,9,1.0,1,2,4,124,7
C999993896677,140,3,1037.3,345.76666666666665,3,0.0,1,1,1,111,3
C999993896688,60,15,8867.58,591.172,14,3.0,2,3,4,234,9
C999993896699,3,20,13358.27,667.9135,16,3.0,4,4,4,444,12
C999993896702,23,6,2727.39,454.565,6,0.0,3,1,2,312,6
C999993896713,48,6,2952.34,492.0566666666667,6,1.0,3,1,2,312,6
C999993896724,69,9,3175.87,352.8744444444444,8,3.0,2,2,2,222,6
C999993896735,37,20,10457.83,522.8915,14,1.0,3,4,4,344,11
C999993896746,130,3,1742.49,580.83,2,0.0,1,1,1,111,3
C999993896757,114,6,2303.98,383.99666666666667,6,1.0,2,1,1,211,4
C999993896768,0,15,8746.62,583.1080000000001,13,2.0,4,3,4,434,11
C999993896779,55,12,5432.41,452.7008333333333,9,2.0,2,3,3,233,8
C999993896780,2,9,4944.54,549.3933333333333,7,0.0,4,2,3,423,9
C999993896791,13,18,12221.97,678.9983333333333,15,2.0,4,4,4,444,12
C999993896804,12,6,2149.21,358.20166666666665,5,2.0,4,1,1,411,6
C999993896815,22,6,2635.99,439.33166666666665,6,1.0,3,1,2,312,6
C999993896826,166,6,3155.7200000000003,525.9533333333334,4,1.0,1,1,2,112,4
C999993896837,121,6,2317.59,386.26500000000004,6,0.0,1,1,1,111,3
C999993896848,3,6,3592.4,598.7333333333333,6,2.0,4,1,2,412,7
C999993896859,196,6,5694.32,949.0533333333333,5,1.0,1,1,3,113,5
C999993896860,347,6,2441.46,406.91,6,1.0,1,1,2,112,4
C999993896871,38,6,3180.82,530.1366666666667,6,0.0,3,1,2,312,6
C999993896882,40,6,2109.54,351.59,6,0.0,3,1,1,311,5
C999993896893,161,6,3753.86,625.6433333333333,6,1.0,1,1,3,113,5
C999993896906,225,6,3338.01,556.335,6,1.0,1,1,2,112,4
C999993896917,114,6,3777.02,629.5033333333333,6,0.0,2,1,3,213,6
C999993896928,145,6,2918.8900000000003,486.48166666666674,6,1.0,1,1,2,112,4
C999993896939,137,6,2217.16,369.52666666666664,6,0.0,1,1,1,111,3
C999993896940,24,6,3950.42,658.4033333333333,6,0.0,3,1,3,313,7
C999993896951,38,12,5148.55,429.04583333333335,11,0.0,3,3,3,333,9
C999993896962,0,15,8468.32,564.5546666666667,14,0.0,4,3,4,434,11
C999993896973,58,6,1976.1799999999998,329.3633333333333,6,0.0,2,1,1,211,4
C999993896984,6,9,3333.4,370.3777777777778,9,0.0,4,2,2,422,8
C999993896995,22,3,1722.73,574.2433333333333,2,0.0,3,1,1,311,5
C999993897003,12,15,6600.4400000000005,440.02933333333334,15,4.0,4,3,4,434,11
C999993897014,37,20,10797.61,539.8805,16,1.0,3,4,4,344,11
C999993897025,71,6,2453.39,408.8983333333333,5,2.0,2,1,2,212,5
C999993897036,48,6,2213.52,368.92,5,1.0,3,1,1,311,5
C999993897047,149,9,4068.88,452.09777777777776,9,2.0,1,2,3,123,6
C999993897058,7,20,8124.75,406.2375,13,3.0,4,4,4,444,12
C999993897069,118,3,2144.74,714.9133333333333,3,0.0,1,1,1,111,3
C999993897070,15,6,2922.24,487.03999999999996,6,0.0,4,1,2,412,7
C999993897081,6,15,4964.64,330.976,11,2.0,4,3,3,433,10
C999993897092,40,12,6595.32,549.61,10,1.0,3,3,4,334,10
C999993897105,84,9,5490.0199999999995,610.0022222222221,9,2.0,2,2,3,223,7
C999993897116,4,18,8279.23,459.9572222222222,13,1.0,4,4,4,444,12
C999993897127,16,6,2067.45,344.575,5,0.0,4,1,1,411,6
C999993897138,5,6,4065.75,677.625,6,0.0,4,1,3,413,8
C999993897149,29,6,4532.34,755.39,6,0.0,3,1,3,313,7
C999993897150,120,6,2616.7599999999998,436.1266666666666,6,2.0,1,1,2,112,4
C999993897161,10,6,3792.73,632.1216666666667,5,0.0,4,1,3,413,8
C999993897172,329,6,2261.9,376.98333333333335,6,2.0,1,1,1,111,3
C999993897183,119,6,3932.37,655.395,6,1.0,1,1,3,113,5
C999993897194,162,6,1880.3400000000001,313.39000000000004,6,1.0,1,1,1,111,3
C999993897207,180,6,1959.8400000000001,326.64000000000004,6,0.0,1,1,1,111,3
C999993897218,115,6,1662.82,277.13666666666666,5,1.0,2,1,1,211,4
C999993897229,50,12,7586.8099999999995,632.2341666666666,11,0.0,3,3,4,334,10
C999993897230,8,15,7078.69,471.91266666666667,13,4.0,4,3,4,434,11
C999993897241,43,6,3572.05,595.3416666666667,6,0.0,3,1,2,312,6
C999993897252,109,9,6020.67,668.9633333333334,9,0.0,2,2,4,224,8
C999993897263,23,3,2645.48,881.8266666666667,3,0.0,3,1,2,312,6
C999993897274,53,15,6527.7,435.18,15,3.0,3,3,4,334,10
C999993897285,18,20,14756.17,737.8085,18,4.0,4,4,4,444,12
C999993897296,14,6,2252.5499999999997,375.42499999999995,6,0.0,4,1,1,411,6
C999993897309,126,6,2283.42,380.57,6,1.0,1,1,1,111,3
C999993897310,146,9,3235.77,359.53,9,1.0,1,2,2,122,5
C999993897321,9,20,12226.42,611.321,18,2.0,4,4,4,444,12
C999993897332,1,3,1432.07,477.3566666666666,3,0.0,4,1,1,411,6
C999993897343,113,6,1583.56,263.9266666666667,5,0.0,2,1,1,211,4
C999993897354,14,15,9938.19,662.546,13,2.0,4,3,4,434,11
C999993897365,48,12,8840.699999999999,736.7249999999999,11,2.0,3,3,4,334,10
C999993897376,17,9,5599.42,622.1577777777778,8,1.0,4,2,3,423,9
C999993897387,58,18,9320.09,517.7827777777778,18,3.0,2,4,4,244,10
C999993897398,193,6,3575.89,595.9816666666667,6,0.0,1,1,2,112,4
C999993897401,38,6,4933.78,822.2966666666666,6,1.0,3,1,3,313,7
C999993897412,157,6,3910.3100000000004,651.7183333333334,6,0.0,1,1,3,113,5
C999993897423,57,6,2305.68,384.28,6,2.0,2,1,1,211,4
C999993897434,57,6,2717.69,452.9483333333333,5,1.0,2,1,2,212,5
C999993897445,5,6,2792.5,465.4166666666667,6,1.0,4,1,2,412,7
C999993897456,35,6,3822.29,637.0483333333333,5,2.0,3,1,3,313,7
C999993897467,4,6,3981.04,663.5066666666667,6,0.0,4,1,3,413,8
C999993897478,75,6,3801.8199999999997,633.6366666666667,5,2.0,2,1,3,213,6
C999993897489,207,6,3705.5,617.5833333333334,6,4.0,1,1,3,113,5
C999993897490,7,6,2828.4100000000003,471.4016666666667,6,0.0,4,1,2,412,7
C999993897503,74,6,2462.35,410.39166666666665,6,0.0,2,1,2,212,5
C999993897514,63,12,4707.5,392.2916666666667,12,2.0,2,3,3,233,8
C999993897525,19,15,5865.39,391.026,15,5.0,4,3,3,433,10
C999993897536,131,6,2213.73,368.955,6,1.0,1,1,1,111,3
C999993897547,115,9,6069.82,674.4244444444444,8,1.0,2,2,4,224,8
C999993897558,300,3,2983.2499999999995,994.4166666666665,3,0.0,1,1,2,112,4
C999993897569,23,15,7904.27,526.9513333333333,13,1.0,3,3,4,334,10
C999993897570,21,20,10260.55,513.0274999999999,14,2.0,4,4,4,444,12
C999993897581,154,6,3391.52,565.2533333333333,6,2.0,1,1,2,112,4
C999993897592,196,6,2179.88,363.31333333333333,5,1.0,1,1,1,111,3
C999993897604,8,9,5491.9400000000005,610.2155555555556,9,2.0,4,2,3,423,9
C999993897615,1,20,5756.02,287.80100000000004,15,1.0,4,4,3,443,11
C999993897626,213,3,831.71,277.2366666666667,3,1.0,1,1,1,111,3
C999993897637,48,6,3039.8,506.6333333333334,6,0.0,3,1,2,312,6
C999993897648,4,15,5866.929999999999,391.1286666666666,13,0.0,4,3,3,433,10
C999993897659,19,12,6595.66,549.6383333333333,11,1.0,4,3,4,434,11
C999993897660,186,9,5111.28,567.92,7,2.0,1,2,3,123,6
C999993897671,8,18,6391.35,355.07500000000005,17,1.0,4,4,4,444,12
C999993897682,51,6,2861.38,476.8966666666667,5,1.0,3,1,2,312,6
C999993897693,29,9,3239.51,359.9455555555556,9,0.0,3,2,2,322,7
C999993897706,18,9,3557.38,395.26444444444445,8,2.0,4,2,2,422,8
C999993897717,126,9,5737.36,637.4844444444444,9,0.0,1,2,3,123,6
C999993897728,64,9,4197.28,466.3644444444444,8,2.0,2,2,3,223,7
C999993897739,50,9,5989.52,665.5022222222223,8,1.0,3,2,4,324,9
C999993897740,109,9,4022.61,446.9566666666667,7,1.0,2,2,3,223,7
C999993897751,61,12,5926.96,493.91333333333336,11,2.0,2,3,4,234,9
C999993897762,11,15,8759.49,583.966,14,3.0,4,3,4,434,11
C999993897773,9,6,1939.69,323.2816666666667,6,2.0,4,1,1,411,6
C999993897784,10,9,5292.66,588.0733333333333,8,0.0,4,2,3,423,9
C999993897795,194,3,1713.45,571.15,3,0.0,1,1,1,111,3
C999993897808,55,15,6316.0,421.06666666666666,11,0.0,2,3,4,234,9
C999993897819,73,20,12681.62,634.081,16,4.0,2,4,4,244,10
C999993897820,43,6,3583.33,597.2216666666667,6,1.0,3,1,2,312,6
C999993897831,5,6,3944.47,657.4116666666666,6,1.0,4,1,3,413,8
C999993897842,28,9,6724.7,747.1888888888889,7,1.0,3,2,4,324,9
C999993897853,47,20,9490.39,474.5195,18,4.0,3,4,4,344,11
C999993897864,35,3,463.73,154.57666666666668,3,1.0,3,1,1,311,5
C999993897875,77,6,2459.6800000000003,409.9466666666667,6,0.0,2,1,2,212,5
C999993897886,42,15,6108.7,407.24666666666667,14,1.0,3,3,4,334,10
C999993897897,4,12,6884.349999999999,573.6958333333333,11,3.0,4,3,4,434,11
C999993897900,73,9,2382.5,264.72222222222223,9,1.0,2,2,2,222,6
C999993897911,28,18,8495.68,471.9822222222222,16,1.0,3,4,4,344,11
C999993897922,72,6,3156.21,526.035,6,0.0,2,1,2,212,5
C999993897933,302,3,1595.52,531.84,3,1.0,1,1,1,111,3
C999993897944,116,3,1009.5100000000001,336.5033333333334,3,1.0,1,1,1,111,3
C999993897955,174,3,1661.37,553.79,3,0.0,1,1,1,111,3
C999993897966,189,3,1360.0900000000001,453.3633333333334,3,0.0,1,1,1,111,3
C999993897977,103,3,3402.6,1134.2,3,0.0,2,1,2,212,5
C999993897988,190,3,2516.66,838.8866666666667,3,0.0,1,1,2,112,4
C999993897999,225,3,2356.5,785.5,2,0.0,1,1,1,111,3
C999993898007,48,3,673.01,224.33666666666667,3,0.0,3,1,1,311,5
C999993898018,40,12,5657.96,471.49666666666667,11,3.0,3,3,3,333,9
C999993898029,15,15,8032.65,535.51,12,0.0,4,3,4,434,11
C999993898030,179,6,3368.76,561.46,6,0.0,1,1,2,112,4
C999993898041,42,9,4067.41,451.9344444444444,9,1.0,3,2,3,323,8
C999993898052,42,3,2548.05,849.35,3,0.0,3,1,2,312,6
C999993898063,20,15,8886.75,592.45,12,1.0,4,3,4,434,11
C999993898074,8,20,10470.189999999999,523.5094999999999,17,1.0,4,4,4,444,12
C999993898085,12,6,2681.14,446.8566666666666,6,0.0,4,1,2,412,7
C999993898096,185,6,3512.91,585.485,6,1.0,1,1,2,112,4
C999993898109,119,9,4292.5199999999995,476.9466666666666,8,1.0,1,2,3,123,6
C999993898110,21,20,9889.11,494.45550000000003,17,4.0,4,4,4,444,12
C999993898121,77,3,2428.29,809.43,3,0.0,2,1,2,212,5
C999993898132,9,6,3139.45,523.2416666666667,6,1.0,4,1,2,412,7
C999993898143,9,15,6830.48,455.3653333333333,14,1.0,4,3,4,434,11
C999993898154,44,12,6044.1,503.675,10,3.0,3,3,4,334,10
C999993898165,9,9,4879.14,542.1266666666667,8,0.0,4,2,3,423,9
C999993898176,2,18,9176.6,509.81111111111113,16,3.0,4,4,4,444,12
C999993898187,52,6,2491.5499999999997,415.25833333333327,6,2.0,3,1,2,312,6
C999993898198,123,6,2084.83,347.47166666666664,6,2.0,1,1,1,111,3
C999993898201,254,6,1986.65,331.10833333333335,5,0.0,1,1,1,111,3
C999993898212,58,6,2240.1,373.34999999999997,6,2.0,2,1,1,211,4
C999993898223,18,6,2017.37,336.2283333333333,6,0.0,4,1,1,411,6
C999993898234,113,6,2758.38,459.73,6,2.0,2,1,2,212,5
C999993898245,99,6,3120.04,520.0066666666667,5,0.0,2,1,2,212,5
C999993898256,26,6,4354.0,725.6666666666666,6,0.0,3,1,3,313,7
C999993898267,47,12,5036.55,419.71250000000003,10,3.0,3,3,3,333,9
C999993898278,51,15,6860.860000000001,457.39066666666673,14,2.0,3,3,4,334,10
C999993898289,39,6,2854.24,475.70666666666665,5,0.0,3,1,2,312,6
C999993898290,53,9,6714.48,746.0533333333333,7,0.0,3,2,4,324,9
C999993898303,106,3,1473.16,491.05333333333334,3,0.0,2,1,1,211,4
C999993898314,5,15,4972.5199999999995,331.5013333333333,12,5.0,4,3,3,433,10
C999993898325,73,20,8640.460000000001,432.023,18,7.0,2,4,4,244,10
C999993898336,54,6,2708.37,451.395,5,0.0,2,1,2,212,5
C999993898347,32,6,2876.37,479.395,6,2.0,3,1,2,312,6
C999993898358,52,9,6057.15,673.0166666666667,8,1.0,3,2,4,324,9
C999993898369,21,20,9640.12,482.00600000000003,15,4.0,4,4,4,444,12
C999993898370,65,3,2820.28,940.0933333333334,3,0.0,2,1,2,212,5
C999993898381,30,6,2424.64,404.1066666666666,6,0.0,3,1,2,312,6
C999993898392,98,15,8196.22,546.4146666666667,12,2.0,2,3,4,234,9
C999993898405,5,12,8777.78,731.4816666666667,12,1.0,4,3,4,434,11
C999993898416,48,9,4334.15,481.5722222222222,9,2.0,3,2,3,323,8
C999993898427,16,18,9797.81,544.3227777777778,16,1.0,4,4,4,444,12
C999993898438,71,6,1715.81,285.9683333333333,6,2.0,2,1,1,211,4
C999993898449,51,6,2663.7200000000003,443.9533333333334,6,0.0,3,1,2,312,6
C999993898450,19,6,2203.16,367.1933333333333,6,0.0,4,1,1,411,6
C999993898461,62,6,1779.03,296.505,6,2.0,2,1,1,211,4
C999993898472,116,6,1945.35,324.22499999999997,6,1.0,1,1,1,111,3
C999993898483,320,6,2230.0,371.6666666666667,6,0.0,1,1,1,111,3
C999993898494,63,6,3205.5299999999997,534.255,6,0.0,2,1,2,212,5
C999993898507,35,6,2815.91,469.3183333333333,5,0.0,3,1,2,312,6
C999993898518,1,6,2494.7,415.7833333333333,5,1.0,4,1,2,412,7
C999993898529,405,6,3999.14,666.5233333333333,6,1.0,1,1,3,113,5
C999993898530,1,6,4410.25,735.0416666666666,6,1.0,4,1,3,413,8
C999993898541,7,12,6215.63,517.9691666666666,11,0.0,4,3,4,434,11
C999993898552,12,15,8413.36,560.8906666666667,12,1.0,4,3,4,434,11
C999993898563,55,6,2654.09,442.34833333333336,6,1.0,2,1,2,212,5
C999993898574,13,9,4325.49,480.60999999999996,7,1.0,4,2,3,423,9
C999993898585,558,3,1109.1,369.7,3,1.0,1,1,1,111,3
C999993898596,46,15,4675.77,311.718,14,4.0,3,3,3,333,9
C999993898608,17,20,8881.09,444.0545,18,1.0,4,4,4,444,12
C999993898619,101,6,1391.1100000000001,231.8516666666667,6,1.0,2,1,1,211,4
C999993898620,32,6,3579.4700000000003,596.5783333333334,6,0.0,3,1,2,312,6
C999993898631,53,9,6176.13,686.2366666666667,8,0.0,3,2,4,324,9
C999993898642,30,20,8051.9800000000005,402.59900000000005,15,5.0,3,4,4,344,11
C999993898653,158,3,1294.9,431.6333333333334,3,0.0,1,1,1,111,3
C999993898664,57,6,3927.5,654.5833333333334,6,1.0,2,1,3,213,6
C999993898675,55,15,6931.099999999999,462.0733333333333,14,2.0,2,3,4,234,9
C999993898686,14,12,4508.67,375.7225,11,1.0,4,3,3,433,10
C999993898697,3,9,3124.29,347.1433333333333,8,2.0,4,2,2,422,8
C999993898700,115,18,10077.720000000001,559.8733333333334,14,1.0,2,4,4,244,10
C999993898711,104,6,3008.7400000000002,501.4566666666667,5,1.0,2,1,2,212,5
C999993898722,150,6,2823.6,470.59999999999997,5,0.0,1,1,2,112,4
C999993898733,14,6,2231.39,371.8983333333333,5,0.0,4,1,1,411,6
C999993898744,242,6,2333.48,388.91333333333336,6,2.0,1,1,1,111,3
C999993898755,251,6,2237.1,372.84999999999997,4,0.0,1,1,1,111,3
C999993898766,17,6,2312.88,385.48,6,1.0,4,1,1,411,6
C999993898777,34,6,2472.14,412.0233333333333,6,1.0,3,1,2,312,6
C999993898788,138,6,2521.34,420.22333333333336,5,1.0,1,1,2,112,4
C999993898799,9,6,1615.69,269.2816666666667,5,1.0,4,1,1,411,6
C999993898802,65,6,2391.6800000000003,398.6133333333334,6,1.0,2,1,2,212,5
C999993898813,24,12,5100.41,425.03416666666664,11,1.0,3,3,3,333,9
C999993898824,31,15,4775.61,318.37399999999997,13,3.0,3,3,3,333,9
C999993898835,2,6,2903.98,483.99666666666667,6,0.0,4,1,2,412,7
C999993898846,52,9,4764.42,529.38,9,2.0,3,2,3,323,8
C999993898857,312,3,1117.18,372.3933333333334,3,0.0,1,1,1,111,3
C999993898868,70,15,7536.530000000001,502.4353333333334,14,1.0,2,3,4,234,9
C999993898879,16,20,12015.93,600.7965,18,3.0,4,4,4,444,12
C999993898880,106,6,3951.3199999999997,658.5533333333333,6,0.0,2,1,3,213,6
C999993898891,255,6,2448.5299999999997,408.0883333333333,6,0.0,1,1,2,112,4
C999993898904,60,9,4333.09,481.45444444444445,9,2.0,2,2,3,223,7
C999993898915,13,20,10062.11,503.1055,17,2.0,4,4,4,444,12
C999993898926,47,3,1798.08,599.36,3,0.0,3,1,1,311,5
C999993898937,0,6,2150.89,358.4816666666666,6,0.0,4,1,1,411,6
C999993898948,16,15,8695.07,579.6713333333333,11,0.0,4,3,4,434,11
C999993898959,1,12,6769.21,564.1008333333333,10,1.0,4,3,4,434,11
C999993898960,44,9,3092.4300000000003,343.60333333333335,9,0.0,3,2,2,322,7
C999993898971,10,18,8046.0199999999995,447.0011111111111,14,3.0,4,4,4,444,12
C999993898982,75,6,1913.89,318.9816666666667,5,0.0,2,1,1,211,4
C999993898993,15,3,2202.23,734.0766666666667,3,0.0,4,1,1,411,6
C999993899000,11,3,2238.95,746.3166666666666,3,0.0,4,1,1,411,6
C999993899011,2,12,6055.78,504.6483333333333,9,1.0,4,3,4,434,11
C999993899022,45,20,10076.45,503.82250000000005,15,3.0,3,4,4,344,11
C999993899033,328,6,2221.73,370.28833333333336,6,1.0,1,1,1,111,3
C999993899044,32,9,4725.01,525.0011111111112,9,1.0,3,2,3,323,8
C999993899055,4,3,977.77,325.92333333333335,3,0.0,4,1,1,411,6
C999993899066,29,15,11252.53,750.1686666666667,12,2.0,3,3,4,334,10
C999993899077,22,20,9020.22,451.01099999999997,16,1.0,3,4,4,344,11
C999993899088,136,6,2236.02,372.67,6,3.0,1,1,1,111,3
C999993899099,127,6,2658.83,443.1383333333333,6,0.0,1,1,2,112,4
